cp,artist,song,section,spotify_ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
"6,4,6,4",billy talent,the ex,pre-chorus and chorus,1iT25vbTtfYuC6KrK4vSEx,0.441,0.877,6,-9.484,0,0.0897,0.00237,0.0,0.358,0.588,161.934,159693,4
"6,4,6,4",the police,message in a bottle,pre-chorus and chorus,5xD021bM8VbqrhCVhxRozx,0.582,0.81,1,-7.024,0,0.0396,0.0338,1.68e-05,0.202,0.875,151.006,290280,4
"6,4,6,4",regina spektor,you've got time,bridge,,,,,,,,,,,,,,
"6,4,6,4",cloud nothings,quieter today,verse,6Uk5fmLtzLsZqHXqqtxT5S,0.199,0.954,11,-5.176,0,0.074,0.000434,0.484,0.0843,0.282,95.722,184096,4
"6,4,6,4",eisley,marvelous things,verse,1Lp9laBqG5TSXtYX59iUDJ,0.159,0.46,7,-4.157,1,0.0367,0.176,0.0,0.0661,0.195,204.168,211587,3
"6,4,6,4",fleetwood mac,rhiannon,verse,05oETzWbd4SI33qK2gbJfR,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,252773,4
"6,4,6,4",the buggles,video killed the radio star,instrumental,6t1FIJlZWTQfIZhsGjaulM,0.675,0.61,1,-13.811,1,0.085,0.0852,0.0188,0.159,0.344,131.037,253800,4
"6,4,6,4",david wise,donkey kong country - aquatic ambience,verse,,,,,,,,,,,,,,
"6,4,6,4",david wise,donkey kong country - aquatic ambience,chorus,,,,,,,,,,,,,,
"6,4,6,4",zun,illusionary joururi,pre-chorus,,,,,,,,,,,,,,
"6,4,6,4",neutral milk hotel,oh comely,verse and pre-chorus,0aP5ZTP3o3IvqNvGZ8OUUq,0.366,0.357,4,-6.227,0,0.0342,0.744,1.97e-05,0.11,0.117,118.901,498147,3
"6,4,6,4",zun,player's score,intro and verse,,,,,,,,,,,,,,
"6,4,6,4",nintendo,tetris attack - forest world,verse,,,,,,,,,,,,,,
"6,4,6,4",wan wan,diva's device,intro,,,,,,,,,,,,,,
"6,4,6,4",wan wan,diva's device,pre-chorus,,,,,,,,,,,,,,
"6,4,6,4",melanie martinez,dollhouse,verse,6wNeKPXF0RDKyvfKfri5hf,0.725,0.708,5,-5.331,0,0.0756,0.22,0.0,0.777,0.555,130.029,231853,4
"6,4,6,4",zun,alice in wonderland,intro,,,,,,,,,,,,,,
"6,4,6,4",zun,dolls in pseudo paradise - eternal shrine maiden,intro and verse,,,,,,,,,,,,,,
"6,4,6,4",echo and the bunnymen,the killing moon,verse,15049rGLXHwrWtE4euUb5C,0.522,0.85,7,-4.769,1,0.0361,0.132,0.0338,0.295,0.71,124.216,346280,4
"6,4,6,4",the coral,dreaming of you,chorus,40SE4lxCPNibwbdw1zzWV5,0.447,0.729,9,-6.108,0,0.0307,0.431,0.00037,0.109,0.971,199.098,141200,4
"6,4,6,4",zun,blue sea of 53 minutes,verse,,,,,,,,,,,,,,
"6,4,6,4",muse,butterflies and hurricanes,chorus,0xJLcjd0gaZct43xG1UlXS,0.42,0.691,9,-8.56,1,0.0501,0.31,0.0427,0.109,0.0383,115.326,301733,4
"6,4,6,4",madonna,nothing really matters,verse,6bZPQHvekmIFBZZB7nMB5X,0.707,0.692,0,-6.937,1,0.0409,0.0534,0.00796,0.0649,0.248,116.868,269093,4
"6,4,6,4",beach house,walk in the park,outro,6SL4V935epiq0gafUnAa00,0.637,0.548,5,-6.527,1,0.0253,0.0603,0.0842,0.0785,0.868,141.387,322760,4
"6,4,6,4",blink-182,go,chorus,078zIWNN5odARjeoMlg05A,0.4,0.966,0,-5.478,1,0.0407,0.00199,0.0,0.103,0.756,182.163,113216,4
"6,4,6,5",carly rae jepsen,this kiss,intro,7cWLl1E5iMvqIVhpmtUp6k,0.737,0.873,0,-4.289,1,0.036,0.0112,0.00269,0.317,0.697,127.998,228867,4
"6,4,6,5",martin solveig,the night out - madeon remix,pre-chorus,0JUa73C2r5beBMhy9NXX1E,0.488,0.917,8,-2.83,0,0.0532,0.00066,0.00224,0.142,0.331,127.999,219819,4
"6,4,6,5",the wreckers,leave the pieces,verse,6kYMu0guz9F1BMoTh7w9iD,0.513,0.72,6,-4.488,1,0.0273,0.0499,0.0,0.0535,0.5,164.099,211533,4
"6,4,6,5",blind guardian,nightfall,verse,16wDdU2n2jQ8ayk3b1bQ43,0.464,0.763,10,-5.67,0,0.0289,0.00316,0.00196,0.113,0.268,95.928,334693,3
"6,4,6,5",ozzy osbourne,crazy train,chorus,2b9lp5A6CqSzwOrBfAFhof,0.453,0.906,9,-4.001,1,0.115,0.361,0.000569,0.26,0.473,137.575,296200,4
"6,4,6,5",mat zo,the lost,chorus,7BcyKVw7JLX2HSVyYUMYMC,0.319,0.901,7,-9.141,0,0.111,0.0036,0.888,0.319,0.417,123.792,347903,4
"6,4,6,5",lorde,team,chorus,3G6hD9B2ZHOsgf4WfNu7X1,0.696,0.59,6,-7.428,1,0.0904,0.151,0.0,0.247,0.462,99.984,193059,4
"6,4,6,5",the killers,miss atomic bomb,chorus,1XsS266JiQtoqqLdlgD17V,0.56,0.733,10,-7.094,1,0.0317,0.0273,2.09e-05,0.253,0.331,132.956,293507,4
"6,4,6,5",lindsey stirling,beyond the veil,intro and verse,0havnPncOkI1Mmf1Glr9tj,0.38,0.904,5,-3.947,1,0.0452,0.00382,0.0795,0.0485,0.158,164.93,255075,4
"6,4,6,5",kelly clarkson,catch my breath,verse and pre-chorus,5qxPabNDnJQ551Tf4v6k3j,0.692,0.908,9,-5.364,1,0.0677,0.0251,0.0,0.0933,0.513,124.042,250387,4
"6,4,6,5",konami,theme of simon belmont,verse,,,,,,,,,,,,,,
"6,4,6,5",fall out boy,america's suitehearts,chorus,,,,,,,,,,,,,,
"6,4,6,5",dustin kensrue,rejoice,chorus,,,,,,,,,,,,,,
"6,4,6,5",avril lavigne,when you're gone,intro,4kxND2rbPDrdb7Sgoo1Fbh,0.458,0.719,4,-3.921,0,0.0323,0.189,0.0,0.228,0.168,142.032,240493,4
"6,4,6,5",the gaslight anthem,the spirit of jazz,verse,5FtNsOFq63CELkLkSO8aB6,0.441,0.94,7,-3.159,1,0.068,0.000645,0.0371,0.234,0.854,163.915,193253,4
"6,4,6,5",the living end,all torn down,intro,7wExJtAgOuF21fMxUwyIsB,0.553,0.889,1,-6.005,0,0.0319,0.00111,1.13e-06,0.11,0.677,133.61,246667,4
"6,4,6,5",rihanna,what now,chorus,0aUWfpD3PlSv3FTTKcT2rN,0.551,0.702,11,-4.77,1,0.0339,0.0514,0.0,0.599,0.193,90.074,243093,3
"6,4,6,5",nhato,miss you,bridge,,,,,,,,,,,,,,
"6,4,6,5",alphabeat,vacation,chorus,7kXrX7gmk6uIlz4oziElPq,0.687,0.941,7,-1.384,1,0.0434,0.0323,0.0,0.335,0.91,135.965,175720,4
"6,4,6,5",robyn,indestructible,chorus,4CZ8nFoCsNNXuaX0qBm8LX,0.655,0.726,9,-4.545,1,0.0297,0.00212,0.272,0.142,0.102,119.924,220800,4
"6,4,6,5",billy talent,the ex,pre-chorus and chorus,1iT25vbTtfYuC6KrK4vSEx,0.441,0.877,6,-9.484,0,0.0897,0.00237,0.0,0.358,0.588,161.934,159693,4
"6,4,6,5",rustie,ultra thizz,outro,2WzpnFQQv98FgOYRlHuU6S,0.36,0.895,0,-6.013,1,0.538,0.153,0.608,0.174,0.321,189.709,239613,5
"6,4,6,5",blink 182,give me one good reason,verse,6gScUFLkoyvwyDP5tOwn0a,0.497,0.938,4,-3.39,1,0.102,0.000313,1.51e-06,0.39,0.699,157.249,198693,4
"6,4,6,5",blink 182,give me one good reason,bridge,6gScUFLkoyvwyDP5tOwn0a,0.497,0.938,4,-3.39,1,0.102,0.000313,1.51e-06,0.39,0.699,157.249,198693,4
"6,4,6,5",sia,alive,chorus,25R5Tdr4K7ENb6umHzdCXn,0.508,0.762,6,-4.217,0,0.0489,0.254,0.000122,0.108,0.444,99.963,263520,4
"6,4,6,5",avicii,for a better day - kshmr remix,chorus,45eNBZTEqKC6N5HauHaAJk,0.743,0.774,5,-4.622,1,0.0599,0.0028,0.00137,0.0939,0.424,128.0,283239,4
"6,4,6,5",scorpions,rock you like a hurricane,verse,46QazXxQS0B31CnbRCy8CV,0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,255573,4
"6,4,6,5",rachel platten,fight song,chorus,37f4ITSlgPX81ad2EvmVQr,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,204013,4
"6,4,6,5",taylor swift,the best day,bridge,3esA216TyLHEkNiBCeCmcg,0.666,0.434,1,-8.543,1,0.0289,0.647,1.95e-06,0.124,0.396,126.084,245333,4
"6,4,6,5",britney spears,criminal,bridge,6T689Jvh5KrSXyaPtUWZtQ,0.696,0.734,7,-5.294,1,0.0298,0.0485,0.0,0.183,0.711,107.987,225080,4
"6,4,6,5",silversun pickups,panic switch,pre-chorus and chorus,597i9UhHbW8hHgBUp8Tm54,0.163,0.885,5,-4.623,0,0.0725,0.000202,0.0121,0.228,0.549,198.556,343907,3
"6,4,6,5",ozzy osbourne,mr crowley,verse,7AWeyu0x4vJp3pb2RKadBT,0.315,0.775,2,-4.766,0,0.0378,0.0361,0.0173,0.428,0.385,108.115,295133,4
"6,4,6,5",the 1975,somebody else,chorus,5hc71nKsUgtwQ3z52KEKQk,0.611,0.799,0,-5.719,1,0.0641,0.202,0.0277,0.123,0.51,101.038,347520,4
"6,4,6,5",rebecca sugar,full disclosure - steven universe,bridge,,,,,,,,,,,,,,
"6,4,6,5",muse,revolt,verse,7BGg9wSF98j6FzvHGkq3f0,0.228,0.938,7,-4.193,1,0.0818,0.00342,0.0,0.35,0.2,124.667,245711,5
"6,4,6,5",mako,i won't let you walk away - lost kings remix,chorus,28cKwj13J7ZVbszs9xvJzX,0.601,0.818,3,-6.13,1,0.0314,0.0975,0.00163,0.115,0.295,128.002,246594,4
"6,4,6,5",blink-182,no future,chorus,5Uwm4pdpaaW3yari6ymMTT,0.485,0.948,0,-2.68,1,0.131,0.00689,0.0,0.218,0.481,162.966,225813,4
"6,4,6,1",dragonforce,through the fire and flames,chorus,1iTb2vi8Bls7QY6CKL2gj2,0.183,0.952,0,-4.862,0,0.118,0.00153,0.00799,0.345,0.117,100.031,439213,4
"6,4,6,1",nightwish,last of the wilds,intro and verse,5liTgnHQHE5IvInSaSpkLV,0.341,0.753,9,-5.07,0,0.0398,0.00187,0.156,0.135,0.0632,137.635,340715,3
"6,4,6,1",tove lo,stay high - habits remix,chorus,62N2JSA0jHmSH7Va9t7hIf,0.735,0.686,4,-7.562,0,0.0366,0.00108,0.871,0.0933,0.0656,121.011,258933,4
"6,4,6,1",tove lo,stay high - habits remix,verse,62N2JSA0jHmSH7Va9t7hIf,0.735,0.686,4,-7.562,0,0.0366,0.00108,0.871,0.0933,0.0656,121.011,258933,4
"6,4,6,1",ralph vickers,crucified dreams - map34,verse,,,,,,,,,,,,,,
"6,4,6,1",headspace,invasion,chorus,4oAMOGFT92m0aSQAyO9UjX,0.32,0.686,2,-7.958,1,0.044,0.00461,0.00039,0.167,0.186,159.962,507520,4
"6,4,6,1",metric,help i'm alive,intro and verse,1z4xjDLLWJgG48Bn8OCxZv,0.565,0.877,5,-4.561,0,0.0614,0.00813,0.00251,0.26,0.389,118.484,285920,4
"6,4,6,1",alphabeat,vacation,chorus,7kXrX7gmk6uIlz4oziElPq,0.687,0.941,7,-1.384,1,0.0434,0.0323,0.0,0.335,0.91,135.965,175720,4
"6,4,6,1",phoenix,1901,intro,5JtPGzRgrWxkXX9LoROq3d,0.604,0.825,0,-5.373,1,0.0429,0.0564,5.8e-05,0.192,0.707,144.085,193107,4
"6,4,6,1",hudson mohawke,fuse,pre-chorus,2VYLZO3LakAgSWK9DTLWE3,0.605,0.739,0,-6.123,1,0.0387,0.0403,0.00341,0.345,0.498,140.036,190587,4
"6,4,6,1",madonna,nothing really matters,verse,6bZPQHvekmIFBZZB7nMB5X,0.707,0.692,0,-6.937,1,0.0409,0.0534,0.00796,0.0649,0.248,116.868,269093,4
"6,5,4,5",adele,rolling in the deep,chorus,1CkvWZme3pRgbzaxZnTl5X,0.729,0.756,8,-5.119,1,0.0294,0.131,0.0,0.0527,0.522,104.945,228293,4
"6,5,4,5",ayaka hirahara,jupiter,verse,,,,,,,,,,,,,,
"6,5,4,5",braid soundtrack,downstream,chorus,,,,,,,,,,,,,,
"6,5,4,5",celine dion,my heart will go on,chorus,3oEHQmhvFLiE7ZYES0ulzv,0.428,0.276,4,-11.729,1,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,280000,1
"6,5,4,5",david guetta,titanium feat sia,chorus,77TT8Xvx637TpzV8kKGkUw,0.599,0.803,0,-3.641,0,0.0986,0.069,0.137,0.129,0.233,126.057,245041,4
"6,5,4,5",dire straits,sultans of swing,chorus,6cr6UDpkjEaMQ80OjWqEBQ,0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,350400,4
"6,5,4,5",gotye,somebody that i used to know,chorus,4wCmqSrbyCgxEXROQE6vtV,0.857,0.517,0,-6.972,1,0.0384,0.565,0.000195,0.102,0.754,129.063,244973,4
"6,5,4,5",gotye,somebody that i used to know,chorus,4wCmqSrbyCgxEXROQE6vtV,0.857,0.517,0,-6.972,1,0.0384,0.565,0.000195,0.102,0.754,129.063,244973,4
"6,5,4,5",guns n' roses,november rain,pre-outro,3YRCqOhFifThpSRFJ1VWFM,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,536067,4
"6,5,4,5",jimi hendrix,all along the watchtower,verse,2aoo2jlRnM3A0NyLQqMN2f,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800,4
"6,5,4,5",k-ci and jojo,all my life,chorus,5GorFaKkP2mLREQvhSblIg,0.634,0.528,1,-8.834,1,0.0309,0.117,2.26e-06,0.0565,0.18,128.0,331240,4
"6,5,4,5",lupe fiasco,the show goes on,chorus,4NTWZqvfQTlOMitlVn6tew,0.591,0.889,7,-3.839,1,0.115,0.0189,0.0,0.155,0.65,143.067,239613,4
"6,5,4,5",nicki minaj,turn me on,bridge,,,,,,,,,,,,,,
"6,5,4,5",nicki minaj,turn me on,chorus,,,,,,,,,,,,,,
"6,5,4,5",nobuo uematsu,final fantasy vi boss battle theme,intro,,,,,,,,,,,,,,
"6,5,4,5",nofx,leave it alone,verse,2EPi4anyxVjKTcJwPtntjM,0.361,0.857,5,-9.079,1,0.0449,0.000174,0.0154,0.396,0.468,99.061,124427,4
"6,5,4,5",oasis,don't go away,pre-chorus and chorus,,,,,,,,,,,,,,
"6,5,4,5",oasis,don't look back in anger,pre-chorus,,,,,,,,,,,,,,
"6,5,4,5",one direction,live while we're young,chorus,6aGjEZ7kq3YXgD0EDt80O5,0.658,0.837,2,-2.063,1,0.0543,0.0629,0.0,0.0969,0.936,126.015,200187,4
"6,5,4,5",pitbull,hotel room service,chorus,6Rb0ptOEjBjPPQUlQtQGbL,0.851,0.629,1,-8.385,1,0.175,0.00705,0.000372,0.0746,0.789,125.984,237640,4
"6,5,4,5",plain white t's,rhythm of love,chorus,6MDTpYxPFL0wtFd0pjfKws,0.531,0.542,8,-7.721,1,0.0432,0.356,0.0,0.119,0.726,171.878,200200,4
"6,5,4,5",skrillex,scary monsters and nice sprites,pre-chorus,4rwpZEcnalkuhPyGkEdhu0,0.523,0.944,7,-3.581,0,0.0837,0.00336,0.557,0.119,0.324,139.997,243354,4
"6,5,4,5",travie mccoy ft bruno mars,billionaire,verse,,,,,,,,,,,,,,
"6,5,4,5",madonna,girl gone wild,chorus,6SONqPbbSCVP5rgi0CdRxu,0.696,0.598,8,-5.883,0,0.0712,0.0331,6.61e-06,0.319,0.6,131.957,223067,4
"6,5,4,5",madonna,girl gone wild,intro,6SONqPbbSCVP5rgi0CdRxu,0.696,0.598,8,-5.883,0,0.0712,0.0331,6.61e-06,0.319,0.6,131.957,223067,4
"6,5,4,5",gotye,somebody that used to know,chorus,4wCmqSrbyCgxEXROQE6vtV,0.857,0.517,0,-6.972,1,0.0384,0.565,0.000195,0.102,0.754,129.063,244973,4
"6,5,4,5",gotye,somebody that used to know,chorus,4wCmqSrbyCgxEXROQE6vtV,0.857,0.517,0,-6.972,1,0.0384,0.565,0.000195,0.102,0.754,129.063,244973,4
"6,5,4,5",passenger,let her go,intro,6GmUVqe73u5YRfUUynZK6I,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.244,74.897,252733,4
"6,5,4,5",the beatles,come together,chorus,2EqlS6tkEnglzr7tkKAAYD,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947,4
"6,5,4,5",styx,come sail away,verse,0PsbWiVtix5FoTZ1s00mEl,0.332,0.339,0,-15.5,1,0.0355,0.122,1.29e-06,0.0985,0.126,119.596,367000,4
"6,5,4,5",john coltrane,afro blue,verse,0lS0i0VKSlGADALLxInnPk,0.326,0.709,5,-8.428,0,0.0396,0.135,0.0122,0.695,0.623,132.835,649467,4
"6,5,4,5",anne murray,danny's song,chorus,,,,,,,,,,,,,,
"6,5,4,5",nsync,it's gonna be me,chorus,,,,,,,,,,,,,,
"6,5,4,5",deadmau5,raise your weapon - madeon remix,pre-chorus,3iSWvM80pYXlRibtpverjp,0.702,0.696,8,-5.799,0,0.0572,0.0181,2.36e-05,0.0634,0.445,126.063,255220,4
"6,5,4,5",taylor swift,22,chorus,6ce41JVa6KFaryfmC2bu2W,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,232120,4
"6,5,4,5",bob dylan,all along the watchtower,verse,0Fnb2pfBfu0ka33d6Yki17,0.581,0.41,1,-12.617,0,0.0303,0.475,2.04e-05,0.0746,0.697,129.175,151093,4
"6,5,4,5",green day,2000 light years away,verse,6pM25DLzJb5oWj74d3ElXI,0.206,0.99,10,-3.565,1,0.13,0.00176,8.07e-05,0.335,0.666,187.433,144627,4
"6,5,4,5",sean paul,other side of love,pre-chorus,4RdUpI3iTwqzCQe9ttKB5Q,0.826,0.793,6,-3.645,0,0.047,0.00518,0.00347,0.05,0.261,119.972,185973,4
"6,5,4,5",dj sammy,heaven,instrumental,0KT6DLAELYSbgfUemzwGPX,0.565,0.942,8,-6.821,1,0.0518,0.00107,0.000393,0.152,0.569,137.972,235000,4
"6,5,4,5",dj sammy,heaven,chorus,0KT6DLAELYSbgfUemzwGPX,0.565,0.942,8,-6.821,1,0.0518,0.00107,0.000393,0.152,0.569,137.972,235000,4
"6,5,4,5",murray gold,the majestic tale,intro,1cC9YJ8sQjC0T5H1fXMUT2,0.477,0.551,2,-10.763,0,0.031,0.0946,0.976,0.297,0.35,145.05,241160,1
"6,5,4,5",jet,look what you've done,chorus,0ZSmRnXnP5fdANtVlCok1g,0.398,0.547,0,-6.846,1,0.0261,0.414,0.00143,0.146,0.305,73.396,230880,4
"6,5,4,5",queen,i want to break free,intro,7h2yhVxcZOGyQdOwD4Hu8J,0.793,0.428,4,-8.962,1,0.0319,0.108,0.000194,0.0701,0.582,108.942,258013,4
"6,5,4,5",queen,i want to break free,pre-chorus and chorus,7h2yhVxcZOGyQdOwD4Hu8J,0.793,0.428,4,-8.962,1,0.0319,0.108,0.000194,0.0701,0.582,108.942,258013,4
"6,5,4,5",mongo santamaria,afro blue,verse,7L92MWLFM6m3Ry1vCdthmj,0.754,0.304,2,-20.6,0,0.0633,0.827,0.647,0.0943,0.798,94.032,235267,3
"6,5,4,5",myla smith,slow down,verse and pre-chorus,2Xem5NsWNrroRu2Nk8wOI0,0.666,0.57,2,-6.765,1,0.0387,0.144,0.0,0.0503,0.468,130.024,184396,4
"6,5,4,5",myla smith,slow down,chorus,2Xem5NsWNrroRu2Nk8wOI0,0.666,0.57,2,-6.765,1,0.0387,0.144,0.0,0.0503,0.468,130.024,184396,4
"6,5,4,5",cyndi lauper,girls just want to have fun,verse,4y1LsJpmMti1PfRQV9AWWe,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,238267,4
"6,5,4,5",dixie chicks,goodbye earl,pre-chorus,7rqaqQurHzR5xHAhdm1gmM,0.705,0.7,0,-7.38,1,0.0295,0.0192,0.0,0.0755,0.765,122.841,258640,4
"6,5,4,5",jjamz,heartbeat,verse,43SGRLrSS4m4b8YfSrwvNZ,0.667,0.833,2,-6.214,1,0.0519,0.00165,0.00965,0.213,0.552,108.996,229267,4
"6,5,4,5",plain white t's,hey there delilah,verse,4RCWB3V8V0dignt99LZ8vH,0.657,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.973,232533,4
"6,5,4,5",rockwell,somebody's watching me,intro,,,,,,,,,,,,,,
"6,5,4,5",enya,anywhere is,chorus,2aE4e4QFbLfHtT8OZDgWJH,0.663,0.431,3,-11.781,1,0.0315,0.858,0.396,0.12,0.455,96.657,238067,4
"6,5,4,5",dobu usagi,thor's hammer,intro,,,,,,,,,,,,,,
"6,5,4,5",crush 40,escape from the city,verse and pre-chorus,,,,,,,,,,,,,,
"6,5,4,5",helloween,don't stop being crazy,chorus,,,,,,,,,,,,,,
"6,5,4,5",knife party,rage valley,bridge,2ZeTpxUpIHDdrRZdD8Vlh9,0.434,0.962,3,-2.89,0,0.126,0.0003,0.734,0.105,0.226,128.162,299375,4
"6,5,4,5",dash berlin,man on the run,chorus,0EcqJhetbjFVyJhtkdnjsY,0.661,0.908,11,-6.181,1,0.155,0.0548,7.24e-05,0.236,0.46,135.056,220444,4
"6,5,4,5",suzanne vega,luka,verse,4vjfcOens0HaBLV95X6Z2k,0.755,0.226,6,-10.469,1,0.0405,0.878,1.76e-06,0.108,0.745,124.646,193400,4
"6,5,4,5",orjan nilsen,la guitarra,verse,615tSlJBUnubOj4jX9EZYa,0.579,0.908,5,-8.107,0,0.041,0.000521,0.824,0.574,0.719,129.998,228280,4
"6,5,4,5",tamas wells,lichen and bees,verse and pre-chorus,1r7yUbuAP3kqSRH60J5Sj3,0.529,0.272,10,-12.827,1,0.0324,0.817,0.000352,0.1,0.3,120.65,185533,4
"6,5,4,5",lady gaga,do what u want,verse and pre-chorus,5XKXMWPACPq51OiqzxenZo,0.777,0.794,9,-4.665,1,0.0942,0.369,1.88e-06,0.0889,0.529,97.505,216573,4
"6,5,4,5",petter - daniel adams-ray,hall om mig,chorus,4J0WQvqCBytACvgKVrq1S3,0.35,0.884,0,-4.909,1,0.159,0.0429,0.0,0.439,0.432,104.616,239040,4
"6,5,4,5",rob yale and jesse holt,muffin knight theme,chorus,,,,,,,,,,,,,,
"6,5,4,5",lana del rey,diet mtn dew,verse,,,,,,,,,,,,,,
"6,5,4,5",angel beats,my soul your beats,chorus,,,,,,,,,,,,,,
"6,5,4,5",nicky romero and krewella,legacy - vicetone remix,chorus,,,,,,,,,,,,,,
"6,5,4,5",morgan page vs sultan and ned shepard vs bt,in the air - mord fustang remix,chorus,,,,,,,,,,,,,,
"6,5,4,5",les friction,come back to me,chorus,5iyhldg956A7FhdYxT7Szw,0.268,0.178,8,-10.513,1,0.0338,0.862,0.000265,0.0902,0.0813,99.241,232760,4
"6,5,4,5",betty who,somebody loves you,chorus,2JSlJY9AMywkLMNTyZqHii,0.61,0.906,2,-3.817,1,0.0926,0.000619,0.0,0.3,0.431,122.993,210680,4
"6,5,4,5",forever the sickest kids,whoa oh me vs everyone,intro,7CKLZEwboCy2juXMLsAHFt,0.525,0.926,2,-4.112,1,0.0816,0.00352,0.0,0.36,0.53,143.043,204773,4
"6,5,4,5",lily allen,sheezus,chorus,35BYiAVLy0Cpu1TbmQgeDi,0.779,0.503,1,-6.836,1,0.0442,0.148,3.1e-06,0.113,0.392,129.991,234707,4
"6,5,4,5",skrillex,summit,pre-outro,,,,,,,,,,,,,,
"6,5,4,5",lorde,buzzcut season,chorus,51QEyJI5M7uyd8DOh9tqQY,0.729,0.62,1,-10.546,1,0.0783,0.618,0.37,0.116,0.257,111.015,246755,4
"6,5,4,5",bonnie mckee,american girl,chorus,0vvG0VEN6l2fbIEUtq3mQD,0.66,0.816,0,-4.332,0,0.0344,0.00976,1.87e-05,0.59,0.66,127.97,224107,4
"6,5,4,5",lady gaga,aura,chorus,0OQAx4sENszusruiPGfTeW,0.71,0.822,1,-4.912,1,0.0631,0.0252,3.21e-06,0.173,0.353,129.967,235733,4
"6,5,4,5",zun,hartmann's youkai girl,chorus,,,,,,,,,,,,,,
"6,5,4,5",avicii,liar liar,verse,0IWfRXJEnUXzwk5eeYTAHu,0.566,0.791,11,-4.631,0,0.0534,0.0109,0.0111,0.432,0.416,124.998,238853,4
"6,5,4,5",zun,the capital city of flowers in the sky,chorus,,,,,,,,,,,,,,
"6,5,4,5",cold chisel,khe sanh,verse,04MGO8KdFKUcqQY3qVX0U4,0.464,0.913,7,-4.215,1,0.18,0.141,0.0,0.173,0.667,164.092,250670,4
"6,5,4,5",two-mix,just communication,verse and pre-chorus,,,,,,,,,,,,,,
"6,5,4,5",two-mix,rhythm emotion,chorus,,,,,,,,,,,,,,
"6,5,4,5",zun,mystical oriental dream - ancient temple,verse,,,,,,,,,,,,,,
"6,5,4,5",sander van doorn martin garrix dvbbs,gold skies,chorus,5vQIaNoKsT4xkG1j2KFBFs,0.562,0.815,9,-6.322,0,0.046,0.00426,0.0615,0.664,0.196,128.02,328213,4
"6,5,4,5",gustav holst,jupiter from the planets,bridge,0AbCOx8Y4ywbw1ftWuLqjq,0.334,0.261,7,-15.292,0,0.0385,0.937,0.9,0.101,0.191,133.559,476507,4
"6,5,4,5",hiroyuki sawano,mobile suit gundam unicorn - unicorn,bridge,,,,,,,,,,,,,,
"6,5,4,5",bad lip reading,kicked your monkey,chorus,1q3Fk1Q6IvYi5PG5JZii1h,0.558,0.919,0,-1.57,0,0.032,0.0469,0.000389,0.315,0.718,127.911,245742,4
"6,5,4,5",yasunori mitsuda,radical dreamers,chorus,,,,,,,,,,,,,,
"6,5,4,5",hertzdevil,extends levant,intro,,,,,,,,,,,,,,
"6,5,4,5",hertzdevil,extends levant,chorus,,,,,,,,,,,,,,
"6,5,4,5",hertzdevil,extends levant,outro,,,,,,,,,,,,,,
"6,5,4,5",hertzdevil,extends levant,verse and pre-chorus,,,,,,,,,,,,,,
"6,5,4,5",lindsey stirling,master of tides,chorus lead-out,2y3s9d5xLQ7CZOuaPoIWhj,0.465,0.896,4,-4.63,0,0.0676,0.000739,1.7e-05,0.0972,0.338,127.936,261720,4
"6,5,4,5",lindsey stirling,master of tides,bridge,2y3s9d5xLQ7CZOuaPoIWhj,0.465,0.896,4,-4.63,0,0.0676,0.000739,1.7e-05,0.0972,0.338,127.936,261720,4
"6,5,4,5",lindsey stirling,master of tides,intro,2y3s9d5xLQ7CZOuaPoIWhj,0.465,0.896,4,-4.63,0,0.0676,0.000739,1.7e-05,0.0972,0.338,127.936,261720,4
"6,5,4,5",kelly clarkson,catch my breath,verse and pre-chorus,5qxPabNDnJQ551Tf4v6k3j,0.692,0.908,9,-5.364,1,0.0677,0.0251,0.0,0.0933,0.513,124.042,250387,4
"6,5,4,5",epica,the essence of silence,chorus,1tSBaIPzsboL8KI8rR7t2T,0.461,0.94,11,-4.81,1,0.0901,0.000353,3.82e-05,0.471,0.221,127.449,287547,4
"6,5,4,5",michael jackson,smooth criminal,pre-chorus and chorus,2bCQHF9gdG5BNDVuEIEnNk,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,257760,4
